delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_error,chern_mag_error,is_gapped
5.5101530621436385,0.3799104832853751,-0.04538667947839777,0.07318219048772841,-0.08920492275041154,21,0.10960196573390624,1.4660957410237843,0.07475771374751451,-1.0000000000000013,1.0036988909100166,2.0036988909100177,2.0036988909100177,1.3322676295501878e-15,1.3322676295501878e-15,True
6.275065883121627,0.3328288319367365,0.00018855317777003062,0.07516947256480168,-0.12005176264131409,21,0.062134541585846303,1.2548063514522112,0.04951723547935251,-1.0000000000000104,1.0096969208032687,2.009696920803279,2.009696920803279,1.0436096431476471e-14,1.0436096431476471e-14,True
5.479183417369177,0.3743040287044598,0.0025857874548234107,0.0741548502492315,-0.08950043782797898,21,0.07243188507245435,1.3621919346148335,0.0531730391524707,-0.9999999999999722,1.0090896585355276,2.0090896585355,2.0090896585355,2.7755575615628914e-14,2.7755575615628914e-14,True
5.086887303607156,0.38962334476403293,0.0031851312668672582,0.07889638189352803,-0.09342926629633505,21,0.07657104413083649,1.4331841381891783,0.053427219915776945,-0.9999999999999843,1.0090414766922828,2.0090414766922673,2.0090414766922673,1.5654144647214707e-14,1.5654144647214707e-14,True
5.331083638650883,0.4036868121010806,-0.004470796359288751,0.05745621699935352,-0.1149909600935915,21,0.0926966509823759,1.417952080579183,0.06537361329200392,-1.0000000000000413,1.006322073466628,2.006322073466669,2.006322073466669,4.1300296516055823e-14,4.1300296516055823e-14,True
5.289360823416088,0.40445963098364096,-0.006703342520544891,0.07896451253334796,-0.09838074003248257,21,0.07946934063449773,1.4216429797450347,0.05589964693438728,-0.9999999999999865,1.0088835738112794,2.008883573811266,2.008883573811266,1.354472090042691e-14,1.354472090042691e-14,True
5.652292282181016,0.3476968972050198,-0.005053646772224517,0.07452803709538595,-0.07808529369501556,21,0.0857523375010234,1.344372368705312,0.06378614995159902,-1.0000000000000056,1.0074056798024829,2.0074056798024884,2.0074056798024884,5.551115123125783e-15,5.551115123125783e-15,True
5.647721016763937,0.35024545143941854,0.0012526357123500628,0.07723172082621738,-0.09324556717266866,21,0.07776509188049774,1.3386040912224655,0.05809416868693388,-1.000000000000006,1.008899788234755,2.008899788234761,2.008899788234761,5.995204332975845e-15,5.995204332975845e-15,True
5.309481453852479,0.42148305481214854,-0.008621874458771417,0.055913772534134806,-0.08515153179748176,21,0.09022823332089258,1.415277737368333,0.06375302241994515,-1.0000000000000255,1.007723900429646,2.0077239004296716,2.0077239004296716,2.55351295663786e-14,2.55351295663786e-14,True
5.435665158265474,0.3721886157041272,-0.004965414419653522,0.06747264781458343,-0.0699898712971336,21,0.09505274236200334,1.3767102031079403,0.06904339210054564,-0.9999999999999909,1.0064978383122223,2.006497838312213,2.006497838312213,9.103828801926284e-15,9.103828801926284e-15,True
5.483455219786484,0.39440214554942044,0.00507791272400087,0.07877485072922381,-0.15391838383647938,21,0.07234563376800973,1.389559884277758,0.05206370346939911,-0.9999999999999623,1.0106003496524723,2.0106003496524343,2.0106003496524343,3.774758283725532e-14,3.774758283725532e-14,True
4.650796011666049,0.4084705678181662,0.0068306718978639325,0.08524759440094888,-0.09332702937332941,21,0.08290775642838955,1.509653241722769,0.05491841049125812,-0.999999999999985,1.0099452587915991,2.0099452587915843,2.0099452587915843,1.4988010832439613e-14,1.4988010832439613e-14,True
5.282467812424359,0.36713967150424226,-0.015226745062024616,0.08229416655889368,-0.10756048350303182,21,0.09940486233883883,1.4477063765282452,0.06866369033838363,-0.9999999999999927,1.0067822929310202,2.006782292931013,2.006782292931013,7.327471962526033e-15,7.327471962526033e-15,True
5.981369207621544,0.37571413958524325,-0.042301676101434246,0.07565626446983581,-0.11503799102856539,21,0.10570237745512556,1.391311576169002,0.07597318908693242,-1.0000000000000009,1.0053691610890276,2.0053691610890283,2.0053691610890283,8.881784197001252e-16,8.881784197001252e-16,True
4.5227531287416145,0.40394705551639876,0.007012883558168168,0.09066280220829549,-0.10103718835097301,21,0.08722908025381826,1.5405976122959006,0.05662028784000496,-1.000000000000003,1.0099723087282952,2.0099723087282984,2.0099723087282984,3.1086244689504383e-15,3.1086244689504383e-15,True
5.485112255198382,0.360208814344419,-0.00018958427041333714,0.07410733909441182,-0.06918538198982235,21,0.08938235177044684,1.3570400671050558,0.06586566891950676,-0.9999999999999966,1.0082654099277104,2.008265409927707,2.008265409927707,3.4416913763379853e-15,3.4416913763379853e-15,True
5.507954005529005,0.36638612880836086,0.00023652776235236553,0.07045983236731095,-0.06997669137469428,21,0.09076686896666564,1.3526136287554855,0.06710480142816433,-0.9999999999999801,1.0080289696611155,2.008028969661096,2.008028969661096,1.9872992140790302e-14,1.9872992140790302e-14,True
5.360292067425101,0.3601536056928725,-0.010570675930575375,0.07891527178731557,-0.11303753651827433,21,0.10848851226995793,1.4256951447105217,0.07609516850251027,-0.9999999999999973,1.0063321050614182,2.0063321050614156,2.0063321050614156,2.6645352591003757e-15,2.6645352591003757e-15,True
5.500387952998977,0.3924475857074132,-0.004319579521130696,0.061073683460745834,-0.048794340100109676,21,0.09107643636849594,1.353414703761714,0.06729381328232645,-1.0000000000001132,1.0084670252096144,2.0084670252097276,2.0084670252097276,1.1324274851176597e-13,1.1324274851176597e-13,True
5.155884843215093,0.3805704748103218,0.0023755042012319465,0.0725687541921067,-0.09179219690053497,21,0.10206142040628485,1.4213688372487272,0.07180502184347876,-0.9999999999999875,1.0074847926276675,2.007484792627655,2.007484792627655,1.2545520178264269e-14,1.2545520178264269e-14,True
4.885613581072723,0.4295095296483057,0.004506011899581231,0.07439993716189844,-0.11369342625159197,21,0.0913702060752517,1.480368457276951,0.061721259748618064,-1.0000000000000548,1.0099011347441382,2.009901134744193,2.009901134744193,5.484501741648273e-14,5.484501741648273e-14,True
5.884123269775717,0.3739330498647451,-0.0032222883395049817,0.0540041815850896,-0.07846270629059636,21,0.0946852074366169,1.3029980298288157,0.0726671915605708,-1.0000000000000957,1.0073703203699496,2.007370320370045,2.007370320370045,9.57012247226885e-14,9.57012247226885e-14,True
5.653499379800546,0.35503398625985166,0.007393047229093149,0.07889349531341985,-0.08495111178515422,21,0.07557898770376381,1.3198512514937568,0.05726326176394986,-0.9999999999999921,1.0111979222844483,2.0111979222844405,2.0111979222844405,7.882583474838611e-15,7.882583474838611e-15,True
5.353872461789472,0.35765489821612945,0.004716621975428027,0.09191610997436521,-0.1368936554976275,21,0.07454620917598809,1.4044959131540085,0.05307684307075218,-0.9999999999998834,1.0122301603882706,2.012230160388154,2.012230160388154,1.1657341758564144e-13,1.1657341758564144e-13,True
5.8000088317846785,0.35237912176703234,-0.029326306052354013,0.0651420598399414,-0.08989966948765367,21,0.1273624214341904,1.3799259662551115,0.09229656122772349,-0.999999999999999,1.0029871573713731,2.002987157371372,2.002987157371372,9.992007221626409e-16,9.992007221626409e-16,True
6.103097312267456,0.33684115858980423,0.004500081568451409,0.07047874207662402,-0.06821532228131262,21,0.08000573301859437,1.2480487830460618,0.06410465208205054,-0.9999999999999719,1.0097970680203268,2.0097970680202986,2.0097970680202986,2.808864252301646e-14,2.808864252301646e-14,True
5.3555978256489025,0.3695848583273852,-0.011765317295770511,0.08976509624427156,-0.06899744825281387,21,0.0835318336107369,1.4056540576880514,0.05942559846348385,-0.999999999999914,1.010916937596906,2.01091693759682,2.01091693759682,8.604228440844963e-14,8.604228440844963e-14,True
5.368442829915846,0.401286644632211,-0.008110317330199172,0.07834503569071433,-0.07059485714181679,21,0.09164396103719019,1.3958825920754783,0.06565305818516491,-0.9999999999999778,1.009461863668074,2.0094618636680517,2.0094618636680517,2.220446049250313e-14,2.220446049250313e-14,True
5.104355998848023,0.3824539790156393,0.0025236330321587695,0.08789650962124433,-0.08445504581914587,21,0.08306513346037647,1.4264728983876465,0.05823113327583415,-1.00000000000001,1.0112260507551933,2.0112260507552033,2.0112260507552033,9.992007221626409e-15,9.992007221626409e-15,True
