delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_error,chern_mag_error,is_gapped
5.417475728155339,0.35145631067961164,0.013592233009708738,0.08349514563106795,-0.08932038834951456,21,0.09032805414327116,1.3477900545435415,0.06701938023564266,-1.000000000000006,1.0123624305737695,2.0123624305737753,2.0123624305737753,5.995204332975845e-15,5.995204332975845e-15,True
4.760677997054242,0.20265744498795626,0.017560960641154165,0.04426747237618599,-0.11432890812785115,21,0.7335409221401876,1.474315674232614,0.49754671605319395,-1.0000000000000007,1.0135257259232227,2.0135257259232233,2.0135257259232233,6.661338147750939e-16,6.661338147750939e-16,True
5.917481061950033,0.326266119577461,0.06565311942312804,0.0684655770642398,-0.08325461608845836,21,0.21200773842346154,1.1520906455651732,0.18402001547322552,-1.0000000000104334,1.0288878550018923,2.028887855012326,2.028887855012326,1.0433431896217371e-11,1.0433431896217371e-11,True
5.839820887946827,0.3697066147778765,0.08799084045726013,0.0847814775793868,-0.08835623473386346,21,0.36706192802356985,1.118428798460713,0.3281942744399599,-1.0000000001256455,1.05483743346048,2.0548374335861253,2.0548374335861253,1.2564549400906344e-10,1.2564549400906344e-10,True
5.488648472605147,0.38246753446675114,0.023014013703575677,0.11641579118090722,-0.03372825948964625,21,0.2700189372839856,1.2683121307953091,0.21289628217516715,-0.9999999999752597,1.0369190805794057,2.0369190805546653,2.0369190805546653,2.474032090304945e-11,2.474032090304945e-11,True
5.835081147318996,0.45904465731282307,0.008198416051439856,0.0985164455006624,-0.05715104753460446,21,0.3969184641714396,1.2757648442690166,0.3111219641726878,-0.9999999999983047,1.032599196471066,2.032599196469371,2.032599196469371,1.695310558602614e-12,1.695310558602614e-12,True
6.3464101280082925,0.3568870587726465,0.0105082833013289,0.07854568492060565,-0.1449802723595029,21,0.10526245013912394,1.2333239583830582,0.08534858130634844,-0.999999999999882,1.0150591115130607,2.015059111512943,2.015059111512943,1.1801670751765414e-13,1.1801670751765414e-13,True
5.993204112127,0.4470939752687051,0.0017752337294827392,0.07432077455392934,-0.04970253181239323,21,0.30389687341531313,1.2620215522652074,0.2408016510255688,-1.0000000000074567,1.0232122317574666,2.0232122317649233,2.0232122317649233,7.456701922592401e-12,7.456701922592401e-12,True
5.22669363206131,0.33528488915212756,0.030795232514594005,0.08584797001735135,-0.0957703211635331,21,0.14201813984842349,1.34522625571474,0.10557193575809817,-0.9999999999999846,1.0151756432393069,2.0151756432392913,2.0151756432392913,1.5432100042289676e-14,1.5432100042289676e-14,True
5.427779564370794,0.320592060241743,0.03815732311131191,0.09668449148729982,-0.10842392537202107,21,0.11266719465977015,1.2962793560062027,0.08691582885875337,-0.9999999999991697,1.0220997282676718,2.0220997282668414,2.0220997282668414,8.303358001171546e-13,8.303358001171546e-13,True
5.598330003584672,0.4019961599890465,0.0019538959278376546,0.07661271792495734,-0.08663987465290678,21,0.12197313648626884,1.3419692738581213,0.09089115441190375,-0.9999999999999227,1.0127467777997725,2.0127467777996952,2.0127467777996952,7.72715225139109e-14,7.72715225139109e-14,True
6.186134905558007,0.2900830495672422,0.011430387349316154,0.060426705434606584,-0.1482840793174348,21,0.2052996407989487,1.256828905804495,0.16334732583790837,-0.9999999999999997,1.0045300139047628,2.0045300139047626,2.0045300139047626,3.3306690738754696e-16,3.3306690738754696e-16,True
5.593196320700504,0.32458878014300413,0.013002806984097361,0.01750759002209034,-0.055023851683903606,21,0.40309509347744643,1.3026036163662105,0.3094533812227045,-1.000000000001634,1.0110431308504673,2.0110431308521015,2.0110431308521015,1.6340262476433054e-12,1.6340262476433054e-12,True
5.443357685836729,0.33611177881316945,-0.00479072906236061,0.09099582350274014,-0.10779410713143436,21,0.11343054103915118,1.3535771200402236,0.0838005750538842,-0.999999999999607,1.0118671865489643,2.0118671865485713,2.0118671865485713,3.930189507173054e-13,3.930189507173054e-13,True
5.316537420370905,0.34839951171107025,-0.02891968067746469,0.1007578129687851,-0.09202961525984879,21,0.1732320210853624,1.3375928304117441,0.1295102793217255,-0.9999999999970431,1.0157575630241844,2.0157575630212277,2.0157575630212277,2.9568569814841794e-12,2.9568569814841794e-12,True
5.753626577456807,0.39789511686786416,0.01821922407378026,0.12312335544129403,-0.17839007202910026,21,0.3282029756012934,1.263377491870163,0.2597821931396438,-0.9999999999309863,1.0389613688717119,2.038961368802698,2.038961368802698,6.901368365674898e-11,6.901368365674898e-11,True
5.555879503803856,0.28448968898658245,-0.012752210650406881,0.09073755445024326,-0.08638379556795046,21,0.2564424629788702,1.235510941462659,0.2075598478110448,-0.9999999999982614,1.0167764584727268,2.0167764584709884,2.0167764584709884,1.7386092565629951e-12,1.7386092565629951e-12,True
5.327258064202371,0.2926186233310036,0.016324631364942353,0.10268226935955789,-0.05864373104636264,21,0.15539663971314055,1.2119007721673518,0.12822554724115792,-0.9999999999831017,1.0233648233538308,2.023364823336933,2.023364823336933,1.6898260568609658e-11,1.6898260568609658e-11,True
5.119920041125585,0.37754809783035775,0.015165216723007425,0.10452956442351173,-0.07665893167261513,21,0.14590780809759774,1.3899967198022791,0.1049698938270534,-0.999999999999075,1.0209643100109933,2.0209643100100685,2.0209643100100685,9.250378241176804e-13,9.250378241176804e-13,True
5.660485154321009,0.38936139849598883,0.008758747805386498,0.08739023851861671,-0.08079823512711025,21,0.14710119353044004,1.313635350556464,0.11198023368366807,-0.9999999999998269,1.0172461924965963,2.0172461924964233,2.0172461924964233,1.730837695390619e-13,1.730837695390619e-13,True
5.7541119182438605,0.34697189494757646,0.00733903499329016,0.1065126263899753,-0.07530635767958388,21,0.16532597328378484,1.230247476415993,0.13438432222224037,-0.9999999999791561,1.0256335722093752,2.0256335721885312,2.0256335721885312,2.0843882175825e-11,2.0843882175825e-11,True
5.67508913184637,0.34222656690032177,-0.023041686910431618,0.1053703841453809,-0.07732138746278333,21,0.16640862104022425,1.2401475993680786,0.1341845286198339,-0.9999999999789951,1.021232382477816,2.021232382456811,2.021232382456811,2.100486451439565e-11,2.100486451439565e-11,True
5.342462310057783,0.404600037958848,-0.003723211682635558,0.12385588589442058,-0.06190558439710678,21,0.3187672292027053,1.2996329226326873,0.24527481849026522,-0.9999999999273921,1.032019190873295,2.0320191908006873,2.0320191908006873,7.260791967667046e-11,7.260791967667046e-11,True
5.54413051037563,0.3737628160699667,0.03225505672526215,0.057604625071290314,-0.11041377556097051,21,0.1513222175503086,1.2951353301172501,0.1168389233398561,-0.9999999999990676,1.0157387093990755,2.015738709398143,2.015738709398143,9.323652960802065e-13,9.323652960802065e-13,True
5.571609690832972,0.31651304876266817,-0.0005688067190499687,0.06278169542972756,-0.0857357267216387,21,0.21377469225987578,1.3516589248370618,0.15815727498388368,-1.0000000000000004,1.004373441318511,2.0043734413185117,2.0043734413185117,4.440892098500626e-16,4.440892098500626e-16,True
5.363115148186618,0.35985029515321026,-0.007269767855399331,0.06131899992189883,-0.10351999844248735,21,0.1520595176441648,1.4124290463452298,0.10765816381193141,-0.9999999999999972,1.0035464706118964,2.0035464706118935,2.0035464706118935,2.7755575615628914e-15,2.7755575615628914e-15,True
5.4640659563836875,0.3577036393287347,-0.0019449314951315768,0.006199878111689146,-0.1453058322278021,21,0.44042750326780844,1.4045495138812774,0.3135720734050509,-1.0000000000037788,1.0093999348990996,2.0093999349028784,2.0093999349028784,3.778755086614183e-12,3.778755086614183e-12,True
5.897491824319779,0.3682621613903,0.02677402339023137,0.08576986686539685,-0.09784891918237448,21,0.16033808011828166,1.2447013219896808,0.12881650986115925,-0.9999999999992789,1.0219620687995168,2.021962068798796,2.021962068798796,7.210898544940392e-13,7.210898544940392e-13,True
5.302253610424696,0.3992588164477705,0.0630771189493263,0.060555794610996506,-0.06636335059134067,21,0.3108044642745478,1.2445991886886618,0.24972253485237964,-0.9999999998203655,1.03582670241286,2.0358267022332255,2.0358267022332255,1.7963452947356018e-10,1.7963452947356018e-10,True
5.526482555886249,0.35279976601389235,0.021007088166489406,0.10510540981739885,-0.10136038151282867,21,0.1478814641418873,1.2912326375719028,0.11452735923711692,-0.9999999999948465,1.0247522024578684,2.024752202452715,2.024752202452715,5.153544258007514e-12,5.153544258007514e-12,True
5.839514537850588,0.3202771660408078,0.026914853375401532,0.015697415982745988,-0.12176908206862137,21,0.40643365496621,1.2646195693946543,0.3213880797058683,-1.0000000000082963,1.0126096370193565,2.0126096370276527,2.0126096370276527,8.296252573813945e-12,8.296252573813945e-12,True
5.519679217955903,0.3391459109355247,-0.011506510740933262,0.09554484324793024,-0.08189056776778404,21,0.12175324896816919,1.3139655145757236,0.09266091660516906,-0.9999999999982321,1.0145630073944896,2.014563007392722,2.014563007392722,1.7679191444130993e-12,1.7679191444130993e-12,True
5.186678837521263,0.4802513826590314,0.03200656062930168,0.09891206152873541,-0.1481854328112741,21,0.35954730337479646,1.377943029188504,0.26093045630960554,-1.0000000000109572,1.0337023654569462,2.0337023654679034,2.0337023654679034,1.095723511923552e-11,1.095723511923552e-11,True
5.644013420420759,0.3635391140628135,0.02650531251098681,0.06647688052661464,-0.11050242862778614,21,0.11792167971581535,1.2915194080011654,0.09130461298937673,-1.000000000000611,1.0137901552327402,2.0137901552333513,2.0137901552333513,6.110667527536862e-13,6.110667527536862e-13,True
5.5705408135182175,0.36165036478688084,0.028583725582176846,0.07140917060684865,-0.09830215320825328,21,0.12155761704286827,1.2929493720649825,0.09401575937093916,-1.0000000000003801,1.0151147771032547,2.015114777103635,2.015114777103635,3.801403636316536e-13,3.801403636316536e-13,True
5.175096602319841,0.3263255134421873,0.06832234344835489,0.07550872038454148,-0.1665689577565023,21,0.2312218991244408,1.3060705753852322,0.1770362976412976,-1.0000000000010392,1.0209485762364894,2.0209485762375285,2.0209485762375285,1.0391687510491465e-12,1.0391687510491465e-12,True
5.594412711086782,0.3743639439987647,-0.004759612023160597,0.03436389503522903,-0.11576885661000794,21,0.21999505170164868,1.3725584913753623,0.1602810030202824,-0.9999999999997924,1.0055234774912292,2.0055234774910216,2.0055234774910216,2.0761170560490427e-13,2.0761170560490427e-13,True
