delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_error,is_gapped
5.417475728155339,0.35145631067961164,0.013592233009708738,0.08349514563106795,-0.08932038834951456,9,0.0899152536626211,1.3477900545435415,0.06671310072329689,-1.000000583989302,1.0123646159516317,2.012365199940934,2.012365199940934,2.0000005839893022,True
6.805417859337949,0.4989494011782202,-0.2500525132711772,0.32980231224094203,-0.24504017166789316,9,1.8293119429625628,0.16648566175031831,10.987804737839925,-0.5278038363794395,2.3010964761103243,2.828900312489764,2.828900312489764,1.5278038363794395,True
3.0820339911627244,0.5610637981238459,0.1877160984744255,0.14368751895115917,0.38726515403668027,9,1.458026966179594,1.1093030526559442,1.3143630702978044,-1.0028332067350578,1.3086856831678848,2.311518889902943,2.311518889902943,2.002833206735058,True
6.847018982439781,0.17697585778275415,-0.0690001367307479,-0.34697914075676783,-0.3323511143036486,9,1.9527134921978846,0.22988310786912988,8.494375729901584,2.474848976565271,4.904928807833704,2.430079831268433,2.430079831268433,1.474848976565271,True
2.045556199793536,0.9996396974604937,0.017156375601173224,-0.2619720343190122,-0.2646922258672112,9,1.19664723512805,2.388457405449266,0.5010125918083776,-1.005328401807026,1.1143688046191051,2.1196972064261312,2.1196972064261312,2.0053284018070263,True
4.907874918569884,0.22576409537459652,-0.2018780189402948,0.16658199730181278,0.08627610023211008,9,0.9079979456799462,0.7603468259341404,1.1941891709278931,-1.012679480095415,1.4718258718415844,2.4845053519369995,2.4845053519369995,2.0126794800954153,True
6.760839740967432,1.1085697539359587,0.04462073532973321,0.29086876761841673,-0.43651601519219574,9,2.9687254976100492,1.2295900670530764,2.414402634794464,-0.9978813648975606,1.337128359973106,2.335009724870667,2.335009724870667,1.9978813648975606,True
7.207385815368745,0.90725502584473,0.34655574847568804,-0.27177943838469193,0.17927653278516587,9,2.285425042041333,0.46789859539103884,4.884445186528772,-4.263004447857317,4.889632381574091,9.152636829431408,9.152636829431408,5.263004447857317,True
3.5623813779830344,0.2145624953581653,-0.12628357898631593,0.017446340187451725,0.46746653393550597,9,1.014302269883435,1.3920530132737021,0.7286376741486966,-1.0074850341640318,1.2292989829567647,2.2367840171207964,2.2367840171207964,2.0074850341640316,True
3.0015176081143915,0.4364038778500189,0.3264600264136167,-0.09379784993124052,-0.09435337737588445,9,1.401355118857233,1.0760140889862648,1.3023575928986941,-1.0897528586982559,1.439553730093557,2.5293065887918127,2.5293065887918127,2.089752858698256,True
3.369003219046091,0.3624234456526418,-0.2861455248980359,0.0598294620994112,-0.31560548273566236,9,1.6945818817687777,1.6834804925341622,1.0065943082107855,-1.0012835884131654,1.2777891168582076,2.279072705271373,2.279072705271373,2.0012835884131652,True
6.8063151098781285,0.15725820842180174,0.004969531193612153,0.09427821397867281,0.2328106224632479,9,0.2879184426128787,0.7328170525866624,0.39289266208612095,-0.9995491149166945,1.0794387040977445,2.078987819014439,2.078987819014439,1.9995491149166944,True
6.552443185850098,0.71971473983703,0.28351282422705426,-0.332916640044773,-0.22526408143579246,9,1.9319323541601725,0.7022708306066934,2.7509790667101632,-2.1644050203449567,2.6653808632137626,4.829785883558719,4.829785883558719,3.1644050203449567,True
3.1862293166310853,0.8945752353245636,0.07232409055544786,0.21460757111237527,0.2502986057071793,9,1.8872281902581396,1.4403202290526773,1.310283749537699,-0.9991617268793396,1.1699354820698769,2.1690972089492164,2.1690972089492164,1.9991617268793396,True
6.948268292913432,0.8205397791775478,-0.25762875927723766,-0.022594255849643807,0.12867108760357449,9,0.7995524125160343,1.5942841574676774,0.5015118595834409,-1.0001208787116447,1.037259083451658,2.0373799621633024,2.0373799621633024,2.0001208787116447,True
7.218194344693395,0.9910748358483198,-0.24832180683393384,-0.34239423128223945,-0.43185262828236604,9,1.071176874425595,1.813005979808466,0.5908292009818737,-1.0158271713836649,1.2000334786034144,2.2158606499870794,2.2158606499870794,2.015827171383665,True
7.086991978367302,1.0065207764823065,0.07409014085251514,0.22476039345873888,-0.49263357423819887,9,2.5510789415845094,1.1427645682386265,2.232374902484556,-1.0011990346070383,1.2833379314740214,2.2845369660810597,2.2845369660810597,2.0011990346070383,True
6.570412197003345,0.09845577933655596,-0.010457222794674592,0.11136763338334466,0.1638077391779058,9,0.49327663717586756,0.56750731900987,0.8691987233512465,-1.0033110754704317,1.212585351862242,2.215896427332674,2.215896427332674,2.0033110754704317,True
6.120090440247029,0.9192904429007185,0.06383270634627286,-0.040687060402577135,-0.49050966807071705,9,1.3145506213902658,1.3212595261041578,0.9949223414618067,-1.0372250487824837,1.2027832192308687,2.2400082680133524,2.2400082680133524,2.0372250487824837,True
4.82240378114099,0.6073216175196999,-0.1227893425285039,0.32942311608511465,-0.19972599761516296,9,1.7359145225845523,0.6933719474942472,2.5035834357849542,-0.9472684530350962,1.359512201598135,2.306780654633231,2.306780654633231,1.9472684530350963,True
3.621110011231435,0.5183481760152515,-0.23067498173264306,-0.32910807508039597,-0.108811174196484,9,2.2283638065456546,1.1354406056091333,1.962554267953274,-0.9996887753690283,1.2107081566125069,2.2103969319815353,2.2103969319815353,1.9996887753690284,True
4.052519254720652,0.2977675017533691,0.11942300185663424,0.15684910416310016,-0.10112420878533535,9,0.23106681026533105,1.1892664241203275,0.1942935624675066,-0.9996372753915167,1.0864551731646825,2.086092448556199,2.086092448556199,1.9996372753915166,True
4.169330380369959,0.05125672562319303,-0.11255057405123964,0.1942578869314594,0.3057907028462442,9,0.9163597446365206,0.3498298909189218,2.619443816620291,-1.1673092843597912,2.806049728954711,3.9733590133145023,3.9733590133145023,2.167309284359791,True
2.321939028911886,0.3102815599405165,-0.2539104091191253,0.14423425289490727,-0.03973854591676884,9,1.581035486473472,1.5864161806007684,0.9966082707721382,-1.0018778788271676,1.3360419306853037,2.3379198095124716,2.3379198095124716,2.001877878827168,True
4.599708426358843,0.7416306417884853,0.2056194665813379,0.24089779492567265,-0.20148488466740577,9,1.8355696021866756,1.112015707955798,1.650668771182177,-0.9979182389870569,1.3281283475802066,2.3260465865672635,2.3260465865672635,1.997918238987057,True
