delta,t_hh1,t_th2,t_hh3,t_tt1,flatness_ratio,bandwidth_low,gap_low_mid,chern_low,quantum_weight_low,trace_violation,chern_mag_error,round_seed
5.668937078267885,0.46131178675669743,-0.06762162447515144,0.03519222219718048,-0.07088712117060643,0.010429934501118787,0.015515434241112791,1.4875869296637,-1.0000000192168992,1.0025413032675317,0.002541284050632475,1.9216899183049918e-08,20260220.0
5.426542963374432,0.4689334070165771,-0.07151471515876148,0.037340187144172164,-0.0377535889269079,0.00476157809130448,0.007246422301044886,1.5218530835981015,-1.000000011831318,1.0019572183235759,0.0019572064922579457,1.18313179253704e-08,20260221.0
5.684303848495304,0.4385928856998387,-0.07071172458725823,0.04520879610982065,-0.060766024796628376,0.025098165565841123,0.037256840408128156,1.4844447619245575,-0.9999999981213488,1.0006898053214357,0.0006898072000869337,1.878651234576978e-09,20260222.0
