delta,t_hh1,t_th2,t_hh3,t_tt1,ratio_nk21,gap_nk21,bw_nk21,chern_nk21,q_nk21,trace_nk21,chern_mag_error_nk21
5.48154824765353,0.4062307579238783,-0.0002979747591168,0.0710226901856892,-0.2748854060470933,0.02591158196189261,1.4698463895221971,0.03808604519349634,-0.9999999999999969,1.0070153864878213,0.007015386487824404,3.1086244689504383e-15
5.380058517586219,0.4320015543641048,-0.0234230666230079,0.0599357354306215,-0.1275065121983348,0.026513197797179033,1.4598163588066468,0.038704399868598305,-1.0000000000000078,1.0048598932796016,0.004859893279593797,7.771561172376096e-15
5.571218342386649,0.4596705677961531,-0.0593913236588269,0.0326063132127825,-0.0766815274048818,0.026228757860264636,1.4806567978832765,0.038835788625835255,-1.000000000000001,1.003357372311014,0.0033573723110129627,1.1102230246251565e-15
4.755977332700148,0.4736258035224169,-0.051727003722915,0.0585798828930397,-0.0144801205980766,0.02620433833218309,1.5816457326044373,0.04144597989882026,-1.0000000000000009,1.0025513286805936,0.0025513286805927127,8.881784197001252e-16
4.013824698670577,0.5069253951943071,-0.0465833439680291,0.0701348064597294,-0.0817954937623348,0.026663936076621944,1.7775170795665902,0.047395601784667285,-1.0000000000000002,1.001586073863543,0.001586073863542703,2.220446049250313e-16
5.4488695343219335,0.4209931224675644,0.0013856606750523,0.0634879872303721,-0.2780308427501418,0.02687918314371838,1.4740288360436278,0.0396206910431387,-1.0000000000000142,1.0075154030073636,0.0075154030073494305,1.4210854715202004e-14
5.342357232491047,0.4399690054414067,-0.0032661685873406,0.0664741184483379,-0.244755965516855,0.027703814896221732,1.486405025310148,0.04117908968200612,-1.0000000000000273,1.0084295049216903,0.008429504921662945,2.731148640577885e-14
5.557887440857435,0.4355087551506745,-0.0356567266489645,0.0544095675880505,-0.0991613164967593,0.02767146602209627,1.4405751976131398,0.03986282763302662,-1.0000000000000042,1.003991756907305,0.003991756907300692,4.218847493575595e-15
5.272281342066755,0.4224626352527994,-0.0326613859319887,0.0671722725575949,-0.112433551686081,0.02760312389694887,1.493066995714749,0.041213313269159446,-1.0000000000000002,1.0032155610209577,0.003215561020957436,2.220446049250313e-16
6.41583756158061,0.3793742503487946,-0.048450391867155,0.051768510265766,-0.0247904540323033,0.02764690904003419,1.2954489842820505,0.03581516023445053,-0.9999999999999987,1.0023324332231207,0.0023324332231220435,1.3322676295501878e-15
5.268824388389018,0.4230098019953338,-0.0401679146382333,0.0641561861462073,-0.0749360614326464,0.02790750220979759,1.4902317315846738,0.04158864534230977,-0.9999999999999998,1.0025141304020737,0.002514130402073933,2.220446049250313e-16
5.771606354007435,0.472428685406503,-0.069198275668453,0.0332577341376391,-0.0917597176361455,0.02802324326755055,1.4757052124721277,0.04135404616029881,-1.000000000000004,1.0035452443801522,0.003545244380148249,3.9968028886505635e-15
5.539534769263963,0.4580356882373038,-0.0586070014594545,0.0406594450205317,-0.1602461233188696,0.02792710783116699,1.5306134141550882,0.042745605864939806,-1.0000000000000004,1.0020800575585487,0.0020800575585482317,4.440892098500626e-16
5.112027191368733,0.5158182369999131,-0.087275507841405,0.0315431368682587,-0.1101662333129259,0.028859790562667024,1.6534001856793703,0.047716783074981395,-1.0000000000000007,1.0024619533428178,0.0024619533428171803,6.661338147750939e-16
6.397714846379928,0.3790598077413215,-0.0441105417593881,0.0459647686732194,-0.0324924463762223,0.02854198731614522,1.2922623165507714,0.036883734648124555,-1.000000000000001,1.002454323434706,0.0024543234347049747,1.1102230246251565e-15
5.34634556142939,0.4420344834134677,-0.0659302090438279,0.0403100320836943,0.0375794302148073,0.029003701093223307,1.4747730028145498,0.04277387535398858,-1.0000000000000007,1.0021550853298373,0.002155085329836659,6.661338147750939e-16
6.217010081726437,0.3892610574516929,-0.0580945608811527,0.0485420901129478,-0.0429052657857547,0.029913944340373443,1.3539102382013384,0.04050079550741659,-1.0000000000000007,1.0009737970891446,0.0009737970891439129,6.661338147750939e-16
4.543292168441383,0.479534785436256,-0.0744227101949277,0.0561641018941114,0.0384772679362411,0.030253927793217197,1.6474941470595472,0.049843168964887496,-1.0000000000000002,1.0011612447430132,0.0011612447430129347,2.220446049250313e-16
5.222334888004737,0.4305033387846366,-0.0410708049238303,0.0562198375399774,-0.0822733249865849,0.029891075993618763,1.5051603926532229,0.04499086367938254,-0.999999999999999,1.0019229402509053,0.0019229402509063354,9.992007221626409e-16
7.17190172224831,0.3651557527129607,-0.0519983653692443,0.0357093750566211,-0.010057847213563,0.030553819804575073,1.1947812383035665,0.03650513066101424,-0.9999999999999951,1.00299451682019,0.0029945168201948036,4.884981308350689e-15
7.155527690660161,0.3595676342871516,-0.0471495024940554,0.0381583346327713,-0.0152131359472633,0.030939847245583692,1.1891391813942227,0.036791784626075685,-1.0000000000000018,1.0030492373497946,0.0030492373497927883,1.7763568394002505e-15
5.582353034360546,0.453666782019253,-0.0802766503932353,0.0332848087566414,-0.0388623557240077,0.030549770165624365,1.5064127332061752,0.04602056277401867,-1.0000000000000022,1.0011413578197215,0.0011413578197192464,2.220446049250313e-15
5.227009125417607,0.4286636617695571,-0.0324261085046312,0.0683896869972375,-0.13903312487689,0.03069929244190584,1.5163894066579,0.046552081850798954,-1.0000000000000007,1.003247212343156,0.0032472123431552813,6.661338147750939e-16
5.443102445703032,0.4219223301351778,-0.035655375448111,0.0635816151381722,-0.0763946845023878,0.030507791754323374,1.4488360108091762,0.044200787303930955,-0.9999999999999989,1.003549087085232,0.003549087085233049,1.1102230246251565e-15
5.36251316473062,0.4596543966447111,-0.0762799479573743,0.0507637111036128,-0.0359865329102143,0.031124890961236648,1.5354134567208253,0.04778957642085113,-1.0000000000000007,1.0006262588293882,0.0006262588293874938,6.661338147750939e-16
5.13138494056401,0.466625323248243,-0.0390538340457067,0.0586881282088651,-0.2250273556735835,0.031290712062751434,1.6034741523997895,0.05017384800280622,-1.0000000000000009,1.0032388165972843,0.0032388165972834226,8.881784197001252e-16
4.868120089790579,0.4381128520599402,-0.0452754121402504,0.0680303721704153,-0.0094673669194299,0.030990478309191074,1.5410908585324172,0.04775914282384153,-1.0000000000000013,1.0030228501247045,0.003022850124703158,1.3322676295501878e-15
