delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_mag_error,is_gapped,round_seed,stage,score
5.19053742445732,0.46707868467112407,-0.05454197159386601,0.056288117432628966,-0.11703328332667376,11,0.03879746099209913,1.5699744783758482,0.024712160309914993,-0.9999999917873259,1.0019258189917637,0.001925827204437791,0.001925827204437791,8.212674096341743e-09,True,20260220,seed_stage2,0.007972378925983436
5.72939872622909,0.4082648056376368,-0.038125676546154105,0.05505216292067024,-0.1133751820514968,11,0.033516661257683156,1.4298672538205752,0.02344040061630011,-0.9999999773415009,1.0022308367035815,0.0022308593620805617,0.0022308593620805617,2.2658499077010674e-08,True,20260230,polish,0.007979333891960256
5.36251316473062,0.45965439664471114,-0.07627994795737432,0.0507637111036128,-0.03598653291021431,11,0.04682558356778932,1.5415214029588389,0.03037621370544126,-1.000000002404397,1.0006262631351008,0.0006262607307039314,0.0006262607307039314,2.404396903799011e-09,True,20260221,seed_stage1,0.008015034881720763
5.226862634174988,0.46666404785623544,-0.027773203024164216,0.05406310421758569,-0.2479795221548232,11,0.01922388477370429,1.5785235500392245,0.012178395927781123,-1.0000000435135725,1.0049306499546147,0.004930606441042151,0.004930606441042151,4.35135725229685e-08,True,20260222,seed_stage2,0.00803734571126324
5.651483228009279,0.44884618629363154,-0.05255567746618721,0.040270739750330686,-0.1620261285449685,11,0.03450824557140675,1.5044326166100122,0.022937714318614896,-1.0000000133395017,1.0024794962711776,0.0024794829316758804,0.0024794829316758804,1.3339501725440073e-08,True,20260220,seed_stage2,0.008139625667377953
6.217010081726437,0.3892610574516929,-0.0580945608811527,0.048542090112947814,-0.0429052657857547,11,0.03989927395482029,1.359343837918526,0.02935186289284647,-0.999999992091125,1.0009737904741218,0.0009737983829968266,0.0009737983829968266,7.908874999351667e-09,True,20260221,seed_stage2,0.008146034384337917
4.686622226277156,0.4705915730762788,-0.04530286486788663,0.0664573696131502,-0.08063651715227921,11,0.03940206899966481,1.6276777661914466,0.024207536539532948,-0.9999999868131462,1.002216646771957,0.0022166599588109293,0.0022166599588109293,1.3186853831115286e-08,True,20260221,seed_stage2,0.008184359455753246
5.233213208954589,0.4225894038118258,-0.0364642515817371,0.06369633908225568,-0.0809979575703627,11,0.0343057081096263,1.497547035941755,0.02290793363164893,-0.9999999758175365,1.0026743992613123,0.0026744234437757752,0.0026744234437757752,2.4182463476130067e-08,True,20260230,polish,0.008371377066749739
4.543292168441383,0.479534785436256,-0.07442271019492774,0.056164101894111466,0.03847726793624111,11,0.04899290594713768,1.6537725525017803,0.02962493595205858,-1.000000000808148,1.0011612476617873,0.001161246853639275,0.001161246853639275,8.081479929700208e-10,True,20260230,polish,0.008456164802949239
4.984620218459111,0.44405638992672897,-0.04253780713233424,0.05852052347788191,-0.03324817825976988,11,0.035574724525488044,1.5329110915714803,0.0232072980103616,-0.9999999725683056,1.0026741100459848,0.002674137477679195,0.002674137477679195,2.7431694360480208e-08,True,20260230,polish,0.008457977320917902
5.582353034360546,0.45366678201925303,-0.08027665039323535,0.033284808756641415,-0.038862355724007785,11,0.0456172000413575,1.5137277419162238,0.03013567022535427,-0.9999999959451348,1.0011413537027338,0.0011413577575990486,0.0011413577575990486,4.0548652213701075e-09,True,20260230,polish,0.008579964741397914
