delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,berry_std,chern_mag_error,is_gapped,round_seed,stage
5.557425426067575,0.3901910365830955,0.056891807416967116,0.09434208580457402,-0.11220402112241293,7,0.26690361518232586,1.2560645109306177,0.21249196427385492,-1.0001042040934431,1.0379660241964292,0.03786182010298611,0.03786182010298611,0.09737911698391019,0.00010420409344313875,True,20260220,seed_stage1
5.617473038934325,0.5305911190420942,0.04827510070510391,0.007114589576391939,-0.13689687937289993,7,0.4646285281183795,1.3237837251713598,0.35098522461305737,-0.9884579600055519,1.0493391245230703,0.06088116451751846,0.06088116451751846,0.12492619430112316,0.011542039994448139,True,20260220,seed_stage1
5.699312440295877,0.3916626850486752,-0.006867116321321807,0.24816316429259974,-0.09557790632932837,7,1.0231747340698507,0.5434760061248498,1.8826493212927644,-0.8394989957975145,1.1876840035740859,0.34818500777657135,0.34818500777657135,0.1354474533413637,0.16050100420248548,True,20260220,seed_stage1
4.405114304061822,0.35338060949214267,-0.043919437518814795,0.03808363767915975,-0.06712035726496632,7,0.4912276454007656,1.677977949066474,0.2927497621014955,-1.0000001977044,1.0046377704090284,0.00463757270462839,0.00463757270462839,0.0537748548768593,1.9770439996236178e-07,True,20260220,seed_stage1
7.23022341006784,0.4163370514890643,0.09479732406765837,0.11062742494386814,-0.06976647190629694,7,0.6444136144890964,0.9509313847778469,0.6776657336214031,-0.9980356274094718,1.1156866296631427,0.11765100225367087,0.11765100225367087,0.13018265770237067,0.001964372590528174,True,20260220,seed_stage1
3.8891996237933824,0.37845029581176315,0.008644016797693693,0.11782721820083455,-0.12988341467319506,7,0.20659137158308205,1.5900296114206829,0.129929260498799,-0.9996508206015052,1.0143406748522281,0.014689854250722889,0.014689854250722889,0.06127236791363842,0.00034917939849477,True,20260220,seed_stage1
4.944382484467797,0.2792290731155571,0.0022482509923782076,0.08006634372911786,-0.17834864219082788,7,0.4286891851037562,1.418689803094403,0.30217259909016925,-0.9999052663727608,1.0085303454054746,0.008625079032713812,0.008625079032713812,0.061157625558187385,9.473362723921852e-05,True,20260220,seed_stage1
5.5908514773035805,0.40245371684582815,-0.15395689201372245,-0.037132596211206056,0.020267679043247777,7,0.5420715605656337,1.6585144233892393,0.3268416318369358,-1.0000569828628558,1.02778395307604,0.027726970213184154,0.027726970213184154,0.06739627670336143,5.6982862855825545e-05,True,20260220,seed_stage1
5.374225687443036,0.3954569441031078,0.02799146190380447,0.15899652033207906,-0.06339487274363312,7,0.4974870796359514,1.0843406967764795,0.45879222380463774,-0.9925068090416796,1.0688256496041442,0.07631884056246452,0.07631884056246452,0.101109234478904,0.00749319095832035,True,20260220,seed_stage1
5.504583856507749,0.28928577871750055,0.0021862903807957444,0.026718038882871414,-0.10716711154413189,7,0.45614737884484857,1.3815928260462025,0.3301605004350206,-0.9999439571182853,1.004202354956808,0.004258397838522665,0.004258397838522665,0.07065519668404549,5.604288171467964e-05,True,20260220,seed_stage1
5.102829193634397,0.41013984388055724,-0.11435384199101847,0.050547110446657856,0.020211232809488625,7,0.259603728412066,1.6445310647391158,0.15785881700766102,-0.9999817854962061,1.0061143944707756,0.0061326089745694645,0.0061326089745694645,0.060231766086550856,1.8214503793911874e-05,True,20260220,seed_stage1
5.109091132866169,0.3352705901254849,-0.0008103161904061129,0.1683941028676321,-0.04188530344459523,7,0.3811782874103875,0.9599040730915519,0.39710039585802676,-0.9867837409193017,1.0778835058955722,0.09109976497627059,0.09109976497627059,0.09950010805862665,0.013216259080698345,True,20260220,seed_stage1
