delta,t_hh1,t_th2,t_hh3,t_tt1,flatness_ratio,bandwidth_low,gap_low_mid,chern_low,quantum_weight_low,trace_violation,berry_std,chern_mag_error,round_seed
4.395936236864931,0.45680489581981487,-0.03940287507288303,0.07463378520900565,-0.12274664732435996,0.058610312142957435,0.10010571663125489,1.7079881162735542,-1.0000077975464945,1.0018841550573618,0.0018763575108673436,0.06661269218828192,7.79754649449238e-06,20260220.0
3.9622522255397357,0.3438249263111537,-0.06223264875497228,0.03541040935106555,-0.016679155684111602,0.35715509755456876,0.6384696723189645,1.7876538139607945,-0.9999995773670755,1.0133605221011452,0.01336094473406979,0.04186379578532252,4.226329245460292e-07,20260221.0
3.8607685890913044,0.4032579850478176,-0.1002589354619606,0.05522682452100902,-0.043599754357293005,0.2801851375556862,0.5383058753112602,1.921250641655727,-1.0000269529784414,1.0140719201086366,0.014044967130195207,0.0427918386630492,2.695297844135247e-05,20260222.0
