delta,t_hh1,t_th2,t_hh3,t_tt1,nk,flatness_ratio,gap_high_mid,bandwidth_high,chern_high,quantum_weight_high,qw_minus_one,chern_error
5.08436135948059,0.3824401238732349,-0.0032982384848889,0.0781200162123234,0.2422335840045405,101,0.16582583951711646,1.3720482472691653,0.22752105246139753,0.9672451941079064,0.9969949635619779,-0.0030050364380220795,0.032754805892093564
2.8055204354526158,0.6772461641698609,0.0035126338921757,0.1010492237568553,-0.1533784904194307,101,0.13856303743790258,2.1363588482108042,0.2960203710654281,0.9445846753041075,0.9619344930752972,-0.038065506924702786,0.0554153246958925
2.317659772379585,0.7781753284249039,-0.0061425425607002,0.0355058583281371,-0.2861985873630492,101,0.13894721446669764,2.4532214474053062,0.34086828658692747,0.8966518171624379,0.9216061969455023,-0.07839380305449772,0.10334818283756209
2.644474786282316,0.771928805969951,0.047239876666285,0.0768899205907335,-0.1087878602742241,101,0.21652950656918019,2.197772562689636,0.4758826085504695,0.9511672169223292,0.9723300603539407,-0.02766993964605935,0.048832783077670805
2.779597591634451,0.7425711571334256,-0.0038302945171825,0.0979478415121089,-0.2397063465201746,101,0.1849299289435663,2.2251205862807155,0.4114913919117593,0.9252441128354761,0.950454819617602,-0.04954518038239797,0.07475588716452386
2.739753090553785,0.4660726435083531,-0.0288408821597327,0.0467688364770055,0.1959807124483193,101,0.20176291294518756,1.9141957032078623,0.38621370102638,0.9135572212915906,0.9570026732399993,-0.042997326760000676,0.08644277870840944
2.732554410283285,0.4858387032471709,-0.0423924240349765,0.0932130681948543,-0.4068081785308122,101,0.2783907817902702,2.248716099206484,0.6260218328824598,0.9433273867747412,0.9562416524608028,-0.04375834753919716,0.05667261322525885
2.9344120463672074,0.5986232657118551,0.0242425269623671,-0.0086102843613187,0.0928668511050533,101,0.21957528627373352,2.001495925439434,0.43947904080407496,0.896450401962651,0.9388454726547458,-0.06115452734525417,0.10354959803734898
