delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_high,gap_high_mid,flatness_ratio,chern_high,quantum_weight_high,qw_minus_one,chern_error,is_gapped,score
5.417475728155339,0.35145631067961164,0.013592233009708738,0.08349514563106795,-0.08932038834951456,21,0.09500407830900381,1.4094923266922568,0.0674030475440443,1.0047542957836066,1.0147694760341968,0.01476947603419676,0.0047542957836066435,True,1476947.7555719423
6.805417859337949,0.09220748653401654,0.14683895759396082,-0.06256064797348859,-0.24460623485554267,21,1.2904169056966055,0.17788103136316769,7.2543817393438,1.063964613880439,1.3224387384461427,0.3224387384461427,0.06396461388043906,True,32243887.981664795
3.0820339911627244,0.1368239119245498,0.005852837626465324,-0.28741863360450975,-0.22632392823156622,21,2.3394703265846952,0.12343822643607097,18.952559463387253,-3.0576969922688044,6.054905304392418,5.054905304392418,4.057696992268804,True,505490586.8261614
6.847018982439781,0.22924238924544976,-0.1555102971414798,-0.31605395619401333,-0.2971816634921718,21,2.0882906047506222,0.07509561889542041,27.808421256356056,-0.6419795442575776,6.678730881336384,5.678730881336384,1.6419795442575777,True,567873149.3094946
2.045556199793536,0.06922183822530266,-0.26157854806003833,-0.2870989951201879,-0.47009494969475485,21,3.0009164088410873,0.20313646188610832,14.772908718492886,0.23080992550875154,4.180811611848507,3.1808116118485072,0.7691900744912484,True,318081193.1683664
4.907874918569884,0.3805024979691301,0.3387143299736475,-0.031213918221292714,-0.187011719207421,21,1.0669461912632066,1.7170728239119053,0.621375038032718,1.2480318614070163,1.3359400242799846,0.3359400242799846,0.24803186140701627,True,33594004.85167424
6.760839740967432,0.6114851661926711,-0.19119915627338685,0.32848262699967323,-0.3462218162559656,21,2.000313464307015,0.44864173085697573,4.458598758715788,1.3312788071590027,2.424423862977644,1.424423862977644,0.3312788071590027,True,142442396.4463326
7.207385815368745,0.7386184718883438,0.3048971410025575,-0.06477385758938148,0.019347271080155215,21,1.0644966562431186,1.441319926319282,0.7385568164325168,0.9722609059367802,1.0746028592531316,0.07460285925313159,0.027739094063219838,True,7460287.470718103
3.5623813779830344,0.5439563012376286,-0.17792541322930389,-0.22296269913589634,0.46336878781650837,21,1.4236679217717358,1.7451494573891813,0.8157856713897756,0.5543550545049173,0.8179912331743824,-0.18200876682561762,0.4456449454950827,True,3.782029942928231
3.0015176081143915,0.4556780886305485,0.033359274613081025,0.18876775510906874,0.36438546995725263,21,0.750066667911256,1.273627150369887,0.5889217010593889,1.1356215028412047,1.2669327477036023,0.2669327477036023,0.13562150284120467,True,26693276.570171207
3.369003219046091,0.27980411281656514,0.048103237980099633,-0.18480538930051182,-0.138749999050368,21,2.0527601865913763,0.5699923410963199,3.601382051280039,0.8943540590451179,1.0466684416452348,0.04666844164523476,0.10564594095488211,True,4666851.552209543
6.8063151098781285,1.1510752107081939,-0.15954167001526473,-0.06068447156853796,0.18716833926330012,21,1.7432161099227703,2.080191648902348,0.8380074551508804,0.42825837156425983,0.7448747308050373,-0.2551252691949627,0.5717416284357402,True,4.454838596619655
6.552443185850098,1.1840700142293759,-0.1474946524503905,-0.06058312579885977,-0.20672514689313504,21,1.7229938515427778,2.195789847933696,0.7846806711326071,0.46808449954101483,0.7578516195355604,-0.24214838046443965,0.5319155004589852,True,4.154137853169633
3.1862293166310853,0.5267000081597135,-0.2848167932563191,0.20472537837816673,0.28156999541083294,21,0.8673379309998541,1.3031773532740627,0.6655563257148238,0.8047867758813761,1.0342563744070068,0.034256374407006795,0.19521322411862385,True,3425639.6844341867
6.948268292913432,0.5825482043262179,0.3028359229501869,0.31021795493170146,-0.019648359998538978,21,1.9696227275557416,0.37593011215650024,5.239332162718013,1.9753809549373915,2.9363106608864715,1.9363106608864715,0.9753809549373915,True,193631080.94476822
7.218194344693395,0.3617239750589021,-0.07923263831962135,0.16385806979746753,0.4800038723132929,21,0.8441506210255963,0.6036806568683069,1.3983396874181246,1.1336879044315822,1.3842867457945396,0.3842867457945396,0.13368790443158218,True,38428677.9112738
7.086991978367302,0.6500137495592495,-0.2896558662516152,0.12644202011670747,0.14339149718241406,21,1.1854249274110296,1.3682059101451824,0.866408278623239,0.5820663280821072,0.9094895903483408,-0.09051040965165924,0.41793367191789277,True,3.739893105193103
6.570412197003345,0.09979297129655418,0.11634750376299802,0.12506823986063886,0.4277754286683033,21,0.4787108579602226,0.3976373282646657,1.2038881260201877,1.3959660569312808,1.9404626447229971,0.9404626447229971,0.39596605693128084,True,94046268.7451436
6.120090440247029,0.3342307611638708,-0.22201573861263732,0.12079183136959964,-0.2895709278969567,21,0.4400538236613001,1.1161015766956786,0.3942775754910408,0.8184679558876261,0.9450703821751176,-0.05492961782488237,0.1815320441123739,True,1.6586302052275617
4.82240378114099,0.12175867886069046,0.13168749835789928,-0.3141711542122621,-0.0008723062593347652,21,1.8647350946243388,0.23078905083934734,8.079824791698563,-1.8060420857733708,4.008510151747797,3.008510151747797,2.8060420857733708,True,300851044.5944169
3.621110011231435,1.143654854224073,-0.059876697019600245,-0.03190508955181093,0.19081771544068415,21,1.4396685265514948,2.304583604954081,0.6246978948633891,0.6430885018185546,0.8230344777322666,-0.17696552226773343,0.3569114981814454,True,2.9744029137466743
4.052519254720652,0.47480845155391554,-0.2767492989591435,-0.00911789085559589,-0.3498168071440487,21,1.0210105615831346,2.041722225138669,0.5000731975250894,0.6449269325123528,0.782230395865447,-0.21776960413455304,0.3550730674876472,True,2.7278414223625065
4.169330380369959,1.1002015413737913,-0.14987383331816376,0.21699938363143234,-0.45071287781239067,21,2.0528024670012206,2.159798630290512,0.9504601207776026,0.7642671433385541,0.9926498872098295,-0.007350112790170504,0.23573285666144594,True,2.9889803314283254
2.321939028911886,0.6525285514156606,-0.22972305269449267,0.09975950109246173,-0.1739950571096751,21,0.6878391803851585,2.3819504823283157,0.28877140204560736,0.7616183117512413,0.8615949549921756,-0.13840504500782436,0.23838168824875872,True,1.7419236306595252
4.599708426358843,0.879129317876164,0.015961204848945143,-0.09131510530723608,-0.4395844443008433,21,0.6421410264813667,2.180942196220519,0.2944328499829891,0.7532976871788066,0.8543283012649721,-0.14567169873502794,0.24670231282119337,True,1.7943099624460865
7.433121189952388,0.34022455766439375,0.10601824545496064,0.13830125501745955,-0.36364429208090343,21,0.44633776777277834,0.9304450249039247,0.47970353521839293,1.2182427631798796,1.3120701077139925,0.31207010771399246,0.21824276317987956,True,31207012.77629159
7.924656517147255,0.06317519405532247,0.17681883633484818,0.07552313315655695,0.07910749904375869,21,0.6471316382862213,0.48343141429907155,1.3386214034611283,1.2592825937670176,1.7224783183076748,0.7224783183076748,0.25928259376701757,True,72247835.67681696
4.827707567729778,0.17439939441880647,0.329515977486847,0.0679894871018929,-0.29389558853753206,21,1.1386593329263714,1.13528131637932,1.0029754885404303,1.2926302831767311,1.6192083219731277,0.6192083219731277,0.2926302831767311,True,61920835.57080485
