t2,phi,band_width,band_gap,width_gap_ratio,chern_number,quantum_weight,trace_condition,valid_gapped,chern_near_target
-2.77,2.827433388230814,23.075412401100603,2.0,11.537706200550302,1.006690305378698,1.862243210107742,0.855552904729044,1,1
-2.77,2.8536133270107285,23.247445324679155,2.0,11.623722662339578,1.0039162930428633,1.7435501577677377,0.7396338647248744,1,1
-2.77,2.8797932657906435,23.404916310565753,2.0,11.702458155282876,1.0020466464749032,1.629598440511531,0.6275517940366278,1,1
-2.77,2.9059732045705586,23.83094840580707,2.0,11.915474202903535,1.000917164430048,1.5204583159027978,0.5195411514727497,1,1
-2.77,2.9321531433504733,24.337338983074048,2.0,12.168669491537024,1.0003315210798718,1.4165225788606286,0.4161910577807568,1,1
-2.77,2.9583330821303884,24.828939162774205,2.0,12.414469581387102,1.0000880322439554,1.3187682661288962,0.3186802338849408,1,1
-2.77,2.9845130209103035,25.3053303043674,2.0,12.6526651521837,1.0000153230221933,1.2291590432110924,0.22914372018889906,1,1
-2.77,3.010692959690218,25.766039578537615,2.0,12.883019789268808,1.0000020703362598,1.1513179987627207,0.1513159284264609,1,1
-2.77,3.036872898470133,26.210460736445793,2.0,13.105230368222896,1.0000004150437265,1.0918756129411697,0.09187519789744325,1,1
-2.77,3.0630528372500483,26.637619798911842,2.0,13.318809899455921,1.0000000171286685,1.0638301713894611,0.06383015426079264,1,1
-2.77,3.089232776029963,27.045269434366503,1.5305932576566545,17.669795224221055,0.999999975620944,1.0970699541944924,0.09706997857354838,1,1
-2.77,3.115412714809878,27.424235117327186,0.823731995891745,33.29266709816051,1.0001623763963983,1.2871422015290779,0.2869798251326796,1,1
-2.77,3.141592653589793,27.669044239652866,0.3511410091698927,78.7975301006945,1.8877901911672295e-14,1.7705501883034669,1.770550188303448,1,0
-2.76,0.0,21.93049349884356,0.3511410091698927,62.45494808677536,0.0,1.7705501883034669,1.7705501883034669,1,0
-2.76,0.02617993877991494,22.157089806606912,0.8212994123808707,26.978090416959592,1.0001634327009583,1.288443821055431,0.28828038835447267,1,1
-2.76,0.05235987755982988,22.48367671702333,1.5253589687630946,14.739924947145537,0.9999999745922405,1.0976805824149256,0.09768060782268506,1,1
-2.76,0.07853981633974483,22.805036842832568,2.0,11.402518421416284,1.0000000161031466,1.0637806650919233,0.06378064898877667,1,1
-2.76,0.10471975511965977,23.11203182936113,2.0,11.556015914680565,1.000000404431395,1.0912012758441416,0.09120087141274658,1,1
-2.76,0.1308996938995747,23.402490425383945,2.0,11.701245212691973,1.0000020033196886,1.1500482338648688,0.15004623054518018,1,1
-2.76,0.15707963267948966,23.675541896954087,2.0,11.837770948477043,1.0000146762881428,1.2273159993915452,0.22730132310340245,1,1
-2.76,0.18325957145940458,23.93070759625911,2.0,11.965353798129556,1.0000846650889976,1.3163656120473988,0.31628094695840114,1,1
-2.76,0.20943951023931953,24.167665795515727,2.0,12.083832897757864,1.0003204632867477,1.413562909384365,0.4132424460976172,1,1
-2.76,0.23561944901923448,24.386172083116666,2.0,12.193086041558333,1.0008902084965043,1.516931049317173,0.5160408408206687,1,1
-2.76,0.2617993877991494,24.586027293031254,2.0,12.293013646515627,1.0019928863617307,1.6254795500909043,0.6234866637291736,1,1
-2.76,0.28797932657906433,24.767062895959725,2.0,12.383531447979863,1.0038231967925584,1.73880369421671,0.7349804974241516,1,1
-2.76,0.3141592653589793,24.929133709479885,2.0,12.464566854739942,1.006544860203964,1.8568238719196424,0.8502790117156784,1,1
-2.76,0.34033920413889424,25.072113996597587,2.0,12.536056998298793,1.0102767307751217,1.9796152397031712,0.9693385089280495,1,1
-2.76,0.36651914291880916,25.19589525943846,2.0,12.59794762971923,1.0150897297523052,2.107300694214693,1.0922109644623876,1,1
-2.76,0.39269908169872414,25.300384934941643,2.0,12.650192467470822,1.0210106794253995,2.2399878482229303,1.2189771687975308,1,1
-2.76,0.41887902047863906,25.385505594873756,2.0,12.692752797436878,1.0280295135493303,2.3777353308275866,1.3497058172782563,1,1
-2.76,0.445058959258554,25.451194439165747,2.0,12.725597219582873,1.0361074400910577,2.520537652696805,1.4844302126057474,1,1
-2.76,0.47123889803846897,25.49740296514633,2.0,12.748701482573164,1.0451846685359925,2.6683211742728608,1.6231365057368683,1,1
-2.76,0.4974188368183839,25.52409674459045,2.0,12.762048372295226,1.0551870562633694,2.8209462695047463,1.7657592132413769,1,1
-2.76,0.5235987755982988,25.53125526768511,2.0,12.765627633842556,1.0660314829464055,2.9782126122662267,1.9121811293198212,1,1
-2.76,0.5497787143782138,25.518871828570617,2.0,12.759435914285309,1.0776300048835576,3.1398657532759295,2.062235748392372,1,1
-2.76,0.5759586531581287,25.486953436319645,2.0,12.743476718159823,1.089892949802899,3.3056039547498504,2.215711004946951,1,1
-2.76,0.6021385919380436,25.435520740826146,2.0,12.717760370413073,1.1027311447282728,3.475084743971598,2.372353599243325,1,1
-2.76,0.6283185307179586,25.36460796658728,2.0,12.68230398329364,1.116057462451542,3.647930939956761,2.531873477505219,1,1
-2.76,0.6544984694978735,25.27426284961244,2.0,12.63713142480622,1.1297878481929529,3.8237360733210823,2.6939482251281293,1,1
-2.76,0.6806784082777885,25.164546574167755,2.0,12.582273287083877,1.1438419592188964,4.002069207780712,2.858227248561816,1,1
-2.76,0.7068583470577035,25.03553370705039,2.0,12.517766853525195,1.1581435224780297,4.182479214190422,3.024335691712392,1,1
